Project Name,Neighborhood,Zip Code,TtlProjUnits,RentUnits,OwnUnits,TtlMarket,MarketRent,MarketOwn,Total Income-Restricted,Income- Restricted Rental,Income- Restricted Ownership,Tenure,Public/ Private,Includes Elderly Units?,Section_8
Rockingham Glen,West Roxbury,2132,143,143,0,114,114,0,29,29,0,Rental,Private,,
Rockland 202: Warren Gardens,Roxbury,2119,40,40,0,0,0,0,40,40,0,Rental,Private,,
Rockland Street Elderly Housing,Roxbury,2119,40,40,0,0,0,0,40,40,0,Rental - Senior,Private,Y,
Rockland Towers (2-50),West Roxbury,2132,69,69,0,0,0,0,69,69,0,Rental - Senior,Public,Y,
Rockvale Circle,Jamaica Plain,2130,30,30,0,15,15,0,15,15,0,Cooperative,Private,,
Rodrigues (VUP),Jamaica Plain,2130,2,2,0,1,1,0,1,1,0,Rental,Private,,
Rollins Square - Parcel 32C,South End,2118,184,37,147,74,0,74,110,37,73,Ownership/Rental - Elderly,Private,Y,
Roslindale Commons Condominiums,Roslindale,2131,12,0,12,11,0,11,1,0,1,Ownership,Private,,
Roslindale School,Roslindale,2131,84,84,0,0,0,0,84,84,0,Rental - Senior,Private,Y,Y
Roslindale Senior NP Hsg,Roslindale,2131,80,80,0,1,1,0,79,79,0,Rental - Senior,Private,Y,
Roxbury Corners Coop,South End,2118,54,54,0,0,0,0,54,54,0,Rental,Private,,
Roxbury Crossing Senior Building,Jamaica Plain,2120,40,40,0,1,1,0,39,39,0,Rental - Senior,Private,Y,
Roxbury Tenants of Harvard,Jamaica Plain,2115,20,20,0,7,7,0,13,13,0,Rental,Private,,
Roxse Homes,South End,2118,346,346,0,0,0,0,346,346,0,Rental,Private,,Y
RTH Restoration Housing,Jamaica Plain,2115,81,81,0,0,0,0,81,81,0,Rental - Senior,Private,Y,Y
Ruggles Shawmut Housing,Roxbury,2119,43,43,0,0,0,0,43,43,0,Rental,Private,,Y
Rutherford Landing,Charlestown,2129,18,18,0,16,16,0,2,2,0,Rental,Private,,
Rutland Square,South End,2118,5,5,0,0,0,0,5,5,0,Rental,Private,,
Rutland/East Springfield St (2-74),South End,2118,13,13,0,0,0,0,13,13,0,Rental,Public,,
S Boston Hsg Initiative- Habitat,South Boston,2127,7,0,7,0,0,0,7,0,7,Ownership,Private,,
Safe Haven,Back Bay/Beacon Hill,2116,6,6,0,0,0,0,6,6,0,Rental,Private,,
Sarah Baker Manor,Roxbury,2119,41,41,0,0,0,0,41,41,0,Rental - Senior,Private,Y,Y
Saratoga Heights,East Boston,2128,21,0,21,18,0,18,3,0,3,Ownership,Private,,
Sargent Prince SRO,Roxbury,2119,29,29,0,0,0,0,29,29,0,Rental - SRO,Private,,
Sargent Street Homes - Home Again,Roxbury,2125,16,5,11,0,0,0,16,5,11,Ownership/Rental,Private,,
Savin Hill Apartments,Dorchester,2125,132,132,0,0,0,0,132,132,0,Rental,Private,Y,Y
Savin Maywood Init. (Phase II),Roxbury,2119,8,0,8,0,0,0,8,0,8,Ownership,Private,,
Savin/Creston Project,Roxbury,2119,28,28,0,2,2,0,26,26,0,Rental,Private,,
Savin/Maywood (Phase III) - Home Again,Roxbury,2119,5,0,5,0,0,0,5,0,5,Ownership,Private,,
Scattered Site Coop,Jamaica Plain,2130,18,18,0,3,3,0,15,15,0,Cooperative,Private,,
School House 77,Roxbury,2119,38,38,0,0,0,0,38,38,0,Rental,Private,Y,
Schoolhouse Brookledge,Mattapan,2126,90,90,0,0,0,0,90,90,0,Rental - Senior,Private,Y,Y
Seaport Square Parcels B & C,South Boston,2210,832,832,0,736,736,0,96,96,0,Rental,Private,,
SECD Housing,South End,2118,10,10,0,0,0,0,10,10,0,Rental,Private,,Y
SECHC 1-15 Cumston St,South End,2118,58,0,58,51,0,51,7,0,7,Ownership,Private,,
SETH APARTMENTS I,South End,2118,185,185,0,0,0,0,185,185,0,Rental,Private,,Y
Seton Manor,Allston/Brighton,2135,19,19,0,0,0,0,19,19,0,Rental,Private,,
Shalom Properties,East Boston,2128,30,30,0,0,0,0,30,30,0,Rental,Private,,
Shawmut Ave Lodging House,South End,2118,15,15,0,0,0,0,15,15,0,Rental - SRO,Private,,
Shawmut Estates (p/o Orchard Park offsite Phase 3 HO),Roxbury,2119,15,0,15,0,0,0,15,0,15,Ownership,Private,,
Shore Plaza East,East Boston,2128,380,380,0,0,0,0,380,380,0,Rental,Private,,Y
Signal Building 154 West Second,South Boston,2127,75,0,75,66,0,66,9,0,9,Ownership,Private,,
Singleton (VUP),East Boston,2128,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Siochain Rental Rehab Project I,East Boston,2128,12,12,0,1,1,0,11,11,0,Rental,Private,,
Sister Clara Co-op,Roxbury,2125,25,25,0,0,0,0,25,25,0,Rental,Private,,
Six55 Condominium,South Boston,2127,18,0,18,17,0,17,1,0,1,,Private,,
Smith House,Roxbury,2119,132,132,0,0,0,0,132,132,0,Rental - Senior,Private,Y,
"Smith, Steven (VUP)",Roxbury,2121,1,1,0,0,0,0,1,1,0,Rental,Private,,
Soares (VUP),Dorchester,2125,1,1,0,0,0,0,1,1,0,Rental,Private,,
"Sonoma, Maple, Schuyler",Roxbury,2121,115,115,0,15,15,0,100,100,0,Rental,Private,,Y
Sophia Snow House,West Roxbury,2132,102,102,0,0,0,0,102,102,0,Rental,Private,Y,
South Bay Mixed-Use Town Center (Building D),Dorchester,2125,260,260,0,226,226,0,34,34,0,Rental,Private,,
South Boston Coop Svc Hsg,South Boston,2127,65,65,0,0,0,0,65,65,0,Rental - Senior,Private,Y,
South Boston Elderly Housing,South Boston,2127,50,50,0,0,0,0,50,50,0,Rental - Senior,Private,Y,
South Boston Housing Initiative - Cityside,South Boston,2127,5,0,5,0,0,0,5,0,5,Ownership,Private,,
South Boston Portfolio,South Boston,2127,27,27,0,0,0,0,27,27,0,Rental,Private,,
South Cove Apts,Central,2109,231,231,0,2,2,0,229,229,0,Rental - Senior,Private,Y,Y
South End Apartments,South End,2120,27,27,0,0,0,0,27,27,0,Rental,Private,,Y
SOUTH END APARTMENTS RENOVATION PROJECT,South End,2118,5,5,0,0,0,0,5,5,0,Rental,Private,,
South End CHC,South End,2118,60,2,58,54,0,54,6,2,4,Ownership/Rental,Private,,
South End Coop. Housing,South End,2118,75,75,0,2,2,0,73,73,0,Rental,Private,,
South End Tenants I,South End,2118,100,100,0,0,0,0,100,100,0,Rental,Private,,Y
South End Tenants II,South End,2118,185,185,0,0,0,0,185,185,0,Rental,Private,,Y
South Street (200-12),Jamaica Plain,2130,132,132,0,0,0,0,132,132,0,Rental,Public,,
Southwest Crossing Condominium,Jamaica Plain,2131,1,1,0,0,0,0,1,1,0,Ownership/Rental,Private,,
Spencer House,Roxbury,2119,46,46,0,0,0,0,46,46,0,Rental,Private,Y,
Spring St/Temple St (2-70),West Roxbury,2132,104,104,0,0,0,0,104,104,0,Rental - Senior,Public,Y,
St Botolph Apts (2-53),Back Bay/Beacon Hill,2116,132,132,0,0,0,0,132,132,0,Rental - Senior,Public,Y,
St Botolph St. Assisted Living Community,Fenway/Kenmore,2118,82,82,0,28,28,0,54,54,0,Rental - Senior,Private,Y,
St Botolph Street Apts,Back Bay/Beacon Hill,2115,135,135,0,43,43,0,92,92,0,Rental,Private,,Y
St Botolph Terrace,Fenway/Kenmore,2115,52,52,0,0,0,0,52,52,0,Rental,Private,,Y
St Cecilia's House,Fenway/Kenmore,2115,123,123,0,0,0,0,123,123,0,Rental - Senior,Private,Y,
St Gabriel's Building 1 Rental,Allston/Brighton,2135,130,130,0,109,109,0,21,21,0,Rental,Private,,
St Helena House,South End,2118,74,74,0,1,1,0,73,73,0,Rental - Senior,Private,Y,Y
St James Estate Condominium,Roxbury,2119,22,0,22,14,0,14,8,0,8,Ownership,Private,,
St John of God - Market & Clergy,Allston/Brighton,2135,92,8,84,84,0,84,8,8,0,Ownership/Rental,Private,,
St Josephs Housing,Roxbury,2119,137,137,0,32,32,0,105,105,,Rental,Private,,Y
St Kevin's,Dorchester,2125,80,80,0,0,0,0,80,80,0,Rental,Private,,
St Peter and Paul Church and Rectory,South Boston,2127,44,0,44,37,0,37,7,0,7,Ownership,Private,,
Stafford Heights/New Boston Coop,Roxbury,2119,41,41,0,0,0,0,41,41,0,Cooperative,Private,,
Stanwood Homes - Home Again,Roxbury,2121,19,7,12,0,0,0,19,7,12,Ownership/Rental,Private,,
Stille (VUP),South Boston,2127,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Stonewall at Audubon Circle Phase I,Fenway/Kenmore,2215,53,0,53,48,0,48,5,0,5,Ownership,Private,,
Stony Brook Gardens/ Chestnut-Lamartine,Jamaica Plain,2130,50,50,0,0,0,0,50,50,0,Cooperative,Private,,
Stony Brook Village (formerly Canterbury Hts),Hyde Park,2136,98,98,0,0,0,0,98,98,0,Rental,Private,,
Strada 234 ,Central,2114,108,108,0,88,88,0,20,20,0,Rental,Private,,
Strathcona Arms (p/o Ten Most Wanted),Roxbury,2121,14,14,0,0,0,0,14,14,0,Rental,Private,,
Sullivan (VUP),Roxbury,2121,1,1,0,0,0,0,1,1,0,Rental,Private,,
Sumner Court,Dorchester,2125,10,0,10,0,0,0,10,0,10,Ownership,Private,,
Sumner Hill House,Jamaica Plain,2130,75,0,75,45,0,45,30,0,30,Rental,Private,,
Symphony Court at Burbank Street,Fenway/Kenmore,2115,34,0,34,32,0,32,2,0,2,Ownership,Private,,
Symphony Plaza East,Back Bay/Beacon Hill,2115,188,188,0,0,0,0,188,188,0,Rental - Senior,Private,Y,Y
Symphony Plaza West,Fenway/Kenmore,2115,216,216,0,0,0,0,216,216,0,Rental - Senior,Private,Y,Y
TAB I (713 Dudley St),Dorchester,2125,71,71,0,0,0,0,71,71,0,Rental - Senior,Private,Y,Y
TAB II,Roxbury,2119,68,68,0,1,1,0,67,67,0,Rental,Private,,Y
TAB II ??? (see note),Dorchester,2125,98,98,0,0,0,0,98,98,0,Rental,Private,,
Tai Tung Village,Central,2111,215,215,0,1,1,0,214,214,0,Rental,Private,,Y
Taino Tower,South End,2118,27,0,27,12,0,12,15,0,15,Ownership,Private,,
Talbot/Bernard (Elderly) 202,Dorchester,2124,31,31,0,1,1,0,30,30,0,Rental - Senior,Private,Y,
Talbot/Bernard (Rental),Mattapan,2124,44,44,0,0,0,0,44,44,0,Rental,Private,,
Tate (VUP),Dorchester,2124,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Taurus Apts,Roxbury,2121,38,38,0,0,0,0,38,38,0,Rental,Private,,Y
Taurus at Fountain Hill,Roxbury,2119,73,73,0,0,0,0,73,73,0,Rental,Private,,Y
TDC III,South End,2118,94,94,0,32,32,0,62,62,0,Rental,Private,,
Tebroc Levant (HOME AGAIN),Dorchester,2124,5,1,4,0,0,0,5,1,4,Ownership/Rental,Private,,
Telford 180 (Formerly Charlesview Telford),Allston/Brighton,2135,85,0,85,79,0,79,6,0,6,Ownership,Private,,
Ten Most Wanted - 1,Roxbury,2121,3,2,1,0,0,0,3,2,1,Ownership/Rental,Private,,
Ten Most Wanted - 2,Mattapan,2126,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 3,Roxbury,2119,4,2,2,0,0,0,4,2,2,Ownership/Rental,Private,,
Ten Most Wanted - 4,Dorchester,2122,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 5,Roxbury,2121,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 6,Roxbury,2121,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 7,Dorchester,2124,2,1,1,0,0,0,2,1,1,Ownership,Private,,
Ten Most Wanted - 8,Charlestown,2129,1,0,1,0,0,0,1,0,1,Ownership,Private,,
Ten Most Wanted - 9,Roxbury,2121,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 10,Roxbury,2125,3,2,1,0,0,0,3,2,1,Ownership/Rental,Private,,
Ten Most Wanted - 11,Roxbury,2121,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 12,Roxbury,2125,1,0,1,0,0,0,1,0,1,Ownership,Private,,
Ten Most Wanted - 13,Roxbury,2119,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 14,Dorchester,2124,2,1,1,0,0,0,2,1,1,Ownership/Rental,Private,,
Ten Most Wanted - 15,Roxbury,2125,1,0,1,0,0,0,1,0,1,Ownership,Private,,
Tent City,South End,2116,270,270,0,0,0,0,270,270,0,Rental,Private,,
Thane St Apts,Dorchester,2124,6,6,0,0,0,0,6,6,0,Rental,Private,,Y
The 1850 Condominium,South End,2118,87,0,87,76,0,76,11,0,11,Ownership,Private,,
The Aberdeen,Allston/Brighton,2125,40,0,40,35,0,35,5,0,5,Ownership,Private,,
The Anchorage,Charlestown,2129,112,112,0,89,89,0,23,23,0,Rental,Private,Y,
The Andi (South Bay Town Center Building C),Dorchester,2125,215,215,0,187,187,0,28,28,0,Rental,Private,,
The Beverly,Central,2114,239,239,0,0,0,0,239,239,0,Rental,Private,,
The Boulevard (110 Broad St),Central,2110,36,0,36,31,0,31,5,0,5,Ownership,Private,,
The Brownstones,South End,2116,35,35,0,28,28,0,7,7,0,Rental,Private,,
The Bryant (301 Columbus Ave),South End,2116,50,0,50,48,0,48,2,0,2,Ownership,Private,,
The Bulfinch,Jamaica Plain,2120,5,5,0,0,0,0,5,5,0,Ownership,Private,,
The Carillon,Fenway/Kenmore,2115,31,30,1,30,30,0,1,0,1,Ownership/Rental,Private,,
The Chester,South End,2118,17,17,0,7,7,0,10,10,0,Rental,Private,,Y
The Clarendon,Back Bay/Beacon Hill,2116,285,178,107,248,142,106,37,36,1,Ownership/Rental,Private,,
The Clarion,Roxbury,2121,39,39,0,7,7,0,32,32,0,Rental,Private,,
The Commons at Forest Hills,Jamaica Plain,2130,283,283,0,243,243,0,40,40,0,Rental,Private,,
The Dorchester,Mattapan,2126,47,47,0,0,0,0,47,47,0,Rental,Private,,Y
The Edge,Allston/Brighton,2134,79,79,0,69,69,0,10,10,0,Rental,Private,,
The Graphic (32 Cambridge St),Charlestown,2129,171,171,0,148,148,0,23,23,0,Rental,Private,,
The Harmon Apartments (Boston Home Group),Dorchester,2124,36,0,36,6,0,6,30,30,0,Rental,Private,,
The Harvey (480 Rutherford Ave/Hood),Charlestown,2129,177,177,0,154,154,0,23,23,0,Rental,Private,,
The Homes at Roxbury Crossing,Jamaica Plain,2120,22,0,22,0,0,0,22,0,22,Ownership,Private,,
The Lancaster/1501 Commonwealth Ave,Allston/Brighton,2134,55,0,55,37,0,37,18,0,18,Ownership,Private,,
The Macallen,South Boston,2127,144,0,144,124,0,124,20,0,20,Ownership,Private,,
The Melnea (Parcel 9/Residential),Roxbury,2119,50,50,0,43,43,0,7,7,0,Rental,Private,,
The Metropolitan,Central,2111,251,133,118,136,52,84,115,81,34,Ownership/Rental,Private,,Y
The Modern,South End,2118,62,0,62,53,0,53,9,0,9,Ownership,Private,,
The Mt Vernon,Allston/Brighton,2134,7,7,0,5,5,0,2,2,0,Rental,Private,,
The Nautica,Charlestown,2129,117,0,117,105,0,105,12,0,12,Ownership,Private,,
The Pierce,Fenway/Kenmore,2215,349,240,109,307,68,239,42,41,1,Ownership/Rental,Private,,
The Residences at 50 West Broadway,South Boston,2127,139,139,0,122,122,0,17,17,0,Rental,Private,,
The Residences At Forest Hills,Roslindale,2130,250,250,0,200,200,0,50,50,0,Rental,Private,,
The Residences at St. Augustine,South Boston,2127,29,0,29,25,0,25,4,0,4,Ownership,Private,,
The Residences on E at 205 E Street,South Boston,2127,34,0,34,30,0,30,4,0,4,Ownership,Private,,
The Seville Boston Harbor,East Boston,2128,66,0,66,58,0,58,8,0,8,Ownership,Private,,
The Stearns,Central,2111,140,140,0,1,1,0,139,139,0,Rental - Senior,Private,Y,Y
The Sudbury [Govt Center Garage Rental],Central,2114,368,368,0,305,305,0,63,63,0,Rental,Private,,
The Tremont,Jamaica Plain,2120,66,66,0,65,65,0,1,1,0,Rental,Private,,
Theroch,Roxbury,2121,222,222,0,31,31,0,191,191,0,Rental,Private,,Y
Thetford-Dyer Neighborhood Homes,Mattapan,2124,16,7,9,6,6,0,10,4,6,Ownership/Rental,Private,,
Torre Unidad (2-49),South End,2118,199,199,0,0,0,0,199,199,0,Rental - Senior,Public,Y,
Townhouses at Glenwood,Hyde Park,2136,19,0,19,17,0,17,2,0,2,Rental - Senior,Private,Y,
Townhouses at Neponset River,Hyde Park,2136,16,0,16,14,0,14,2,0,2,Ownership,Private,,
Treadmark,Dorchester,2124,83,51,32,28,0,28,55,51,4,Ownership/Rental,Private,,
Tremont Houses,South End,2118,23,23,0,0,0,0,23,23,0,Rental,Private,,
Trilogy Residential,Fenway/Kenmore,2215,534,534,0,475,475,0,59,59,0,Rental,Private,,
Trinity Neighborhood House,East Boston,2128,16,16,0,0,0,0,16,16,0,Rental - Homeless,Private,,
Trinity Terrace,Dorchester,2121,62,62,0,0,0,0,62,62,0,Rental,Private,,
Trolley House Condos,South Boston,2127,25,0,25,23,0,23,2,0,2,Ownership,Private,,
Troy Boston (275 Albany St),South End,2118,378,378,0,340,340,0,38,38,0,Rental,Private,,
Trull/Ware Homes,Dorchester,2125,4,1,3,0,0,0,4,1,3,Ownership/Rental,Private,,
Twenty at Luma,Roxbury,2121,20,0,20,0,0,0,20,0,20,Ownership,Private,,
UE Apartments,Roxbury,2130,82,82,0,0,0,0,82,82,0,Rental,Private,Y,
Ulin House,Allston/Brighton,2135,242,242,0,0,0,0,242,242,0,Rental - Senior,Private,Y,Y
Uphams Corner Market Residential and Elderhouse,Dorchester,2125,45,45,0,1,1,0,44,44,0,Rental,Private,,
Uphams Corner/Red Hazel Apts,Dorchester,2125,36,36,0,0,0,0,36,36,0,Rental,Private,,Y
Uphams West,Roxbury,2125,13,13,0,0,0,0,13,13,0,Rental,Private,,
Upton Street Lodging House,South End,2136,19,19,0,1,1,0,18,18,0,Rental,Private,,
Upton Street Lodging House Units,South Boston,2118,19,19,0,1,1,0,18,18,0,Rental,Private,,
Urbanica 691,South End,2118,40,0,40,38,0,38,2,0,2,Ownership,Private,,
Urbanica Highland Park (E+),Roxbury,2119,4,0,4,3,0,3,1,0,1,Ownership,Private,,
Uva Douglas Estates,Roxbury,2121,15,15,0,0,0,0,15,15,0,Rental,Private,,
Valenchuck (VUP),Dorchester,2122,2,2,0,0,0,0,2,2,0,Rental,Private,,
Van Ness Terrace,Roxbury,2119,50,50,0,0,0,0,50,50,0,Rental,Private,,
Vet Step Up,Roxbury,2121,10,10,0,0,0,0,10,10,0,Rental - SRO,Private,,
Veterans Studios at Brighton Marine,Allston/Brighton,2135,25,25,0,0,0,0,25,25,0,Rental,Private,,
VFW Parkway Condos,West Roxbury,2132,15,0,15,14,0,14,1,0,1,Ownership,Private,,
Victoria Apartments,South End,2118,190,190,0,0,0,0,190,190,0,Rental,Private,,Y
Victory Gardens Plaza,East Boston,2128,87,87,0,0,0,0,87,87,0,Rental - Senior,Private,Y,Y
Victory House,South End,2118,6,6,0,0,0,0,6,6,0,Rental,Private,,
Viet-AID,Dorchester,2122,6,6,0,0,0,0,6,6,0,Rental,Private,,
Villa Michelangelo,Central,2113,71,71,0,0,0,0,71,71,0,Rental - Senior,Private,Y,
Village At Cleary Square,Hyde Park,2136,59,0,59,53,0,53,6,0,6,Ownership,Private,,
Vines (VUP) CDFI,Dorchester,2121,2,2,0,0,0,0,2,2,0,Rental,Private,,
Viridian (1282 Boylston Street) ,Fenway/Kenmore,2215,350,350,0,312,312,0,38,38,0,Rental,Private,,
VITA (3521 Washington St/Phase 1 & 2),Jamaica Plain,2130,126,0,126,107,0,107,19,0,19,Ownership,Private,,
Viviendas Associates I,South End,2118,181,181,0,0,0,0,181,181,0,Rental,Private,,Y
Viviendas La Victoria II,South End,2118,190,190,0,0,0,0,190,190,0,Rental,Private,,
Wait Street,Jamaica Plain,2215,100,100,0,0,0,0,100,100,0,Rental,Private,Y,Y
Walker Park Apartments,Roxbury,2130,49,49,0,0,0,0,49,49,0,Rental,Private,,
Wallingford Housing,Allston/Brighton,2135,209,209,0,0,0,0,209,209,0,Rental - Senior,Private,Y,Y
Walnut Avenue Apartments (SPO),Jamaica Plain,2130,31,31,0,0,0,0,31,31,0,Rental - Homeless,Private,,
Walnut Community Housing,Roxbury,2119,37,37,0,3,3,0,34,34,0,Rental - Senior,Private,Y,
Walnut House/Rogerson,Roxbury,2119,37,37,0,0,0,0,37,37,0,Rental - Senior,Private,Y,
Walter Baker Lofts,Mattapan,2124,13,13,0,0,0,0,13,13,0,Rental - Artist,Private,,
Walter J. Martin Coop,South Boston,2127,34,34,0,0,0,0,34,34,0,Cooperative,Private,,
Wardman Apts,Roxbury,2119,88,88,0,0,0,0,88,88,0,Rental,Private,,Y
Wareham Lofts,South End,2118,28,0,28,25,0,25,3,0,3,Ownership,Private,,
Warren Avenue Apts,South End,2116,30,30,0,1,1,0,29,29,0,Rental,Private,,Y
Warren Gardens Coop,Roxbury,2119,228,228,0,0,0,0,228,228,0,Cooperative,Private,,Y
Warren Green Leasehold Condominiums,Charlestown,2129,17,0,17,15,0,15,2,0,2,Ownership,Private,,
Warren St Nursing Home,Roxbury,2121,9,9,0,0,0,0,9,9,0,Rental,Private,,
Washington Grove,West Roxbury,2132,24,0,24,21,0,21,3,0,3,Ownership/Rental,Private,,
"Washington Heights I, II",Roxbury,2119,175,175,0,0,0,0,175,175,0,Rental,Private,,Y
Washington Manor (2-44C),South End,2118,77,77,0,0,0,0,77,77,0,Rental - Senior,Public,Y,
Washington Mews,Dorchester,2124,20,20,0,0,0,0,20,20,0,Rental,Private,,
Washington Street (2-35),Allston/Brighton,2135,82,82,0,0,0,0,82,82,0,Rental - Senior,Public,Y,
Washington-Beech (2-13),Roslindale,2131,206,206,0,0,0,0,206,206,0,Rental,Public/Private,,Y
Waterford Place,South End,2118,40,40,0,14,14,0,26,26,0,Rental,Private,,
Watermark Seaport Apartments,South Boston,2210,346,346,0,301,301,0,45,45,0,Rental,Private,,
Waterside Place,South Boston,2210,236,236,0,231,231,0,5,5,0,Rental,Private,,
Waterstone at the Circle (375-399 Chestnut Hill Ave),Allston/Brighton,2135,92,92,0,80,80,0,12,12,0,Rental - Senior,Private,Y,
Waterview Apartments,South Boston,2127,49,49,0,0,0,0,49,49,0,Rental - Senior,Private,Y,Y
Watson (VUP),Dorchester,2124,2,2,0,0,0,0,2,2,0,Rental,Private,,
Waverly Abby - Bridge Over Troubled Waters,Allston/Brighton,2134,28,28,0,0,0,0,28,28,0,Rental - Homeless,Private,,
Waverly Homes II,Roxbury,2119,9,2,7,0,0,0,9,2,7,Ownership/Rental,Private,,
Wayland Street Homes,Roxbury,2125,6,0,6,0,0,0,6,0,6,Ownership,Private,,
Wayne Apartments,Roxbury,2119,74,74,0,0,0,0,74,74,0,Rental,Private,,Y
Wayne at Bicknell,Roxbury,2121,72,72,0,0,0,0,72,72,0,Rental,Private,,
Wayne at Blue Hill,Mattapan,2126,48,48,0,0,0,0,48,48,0,Rental,Private,,Y
Wayne at Columbia,Dorchester,2125,83,83,0,0,0,0,83,83,0,Rental,Private,,Y
Wayne at Franklin,Mattapan,2124,72,72,0,0,0,0,72,72,0,Rental,Private,,Y
Weld Park Apts,Roslindale,2131,14,14,0,0,0,0,14,14,0,Rental - Senior,Private,Y,Y
Wellington Hill Phase I,Mattapan,2126,23,9,14,0,0,0,23,9,14,Ownership/Rental,Private,,
Wellington Hill Phase II,Mattapan,2126,8,3,5,0,0,0,8,3,5,Ownership/Rental,Private,,
Welsh (VUP),Allston/Brighton,2135,1,1,0,0,0,0,1,1,0,Rental,Private,,
West Broadway/D St (200-1),South Boston,2127,484,484,0,0,0,0,484,484,0,Rental,Public,,
West Cottage St Condominiums,Roxbury,2125,4,0,4,0,0,0,4,0,4,Ownership,Private,,
West Fenway Apts,Fenway/Kenmore,2115,48,48,0,0,0,0,48,48,0,Rental,Private,,Y
West Fenway Elderly,South Boston,2118,5,5,0,0,0,0,5,5,0,Rental - Senior,Private,Y,
West Newton Street (2-58),South End,2118,149,149,0,0,0,0,149,149,0,Rental,Public,,
West Ninth Street (2-36),South Boston,2127,84,84,0,0,0,0,84,84,0,Rental - Senior,Public,Y,
West Roxbury Residences,West Roxbury,2132,4,4,0,0,0,0,4,4,0,Rental,Private,,
West Square,South Boston,2127,255,255,0,222,222,0,33,33,0,Rental,Private,,
Westland Avenue Apartments,Fenway/Kenmore,2115,96,96,0,35,35,0,61,61,0,Rental,Private,,Y
Westminster 21 (Urban Edge),Roxbury,2119,5,0,5,0,0,0,5,0,5,Ownership,Private,,
Westminster Court,Roxbury,2119,70,70,0,0,0,0,70,70,0,Rental,Private,,
Westminster Place,Roxbury,2119,34,34,0,0,0,0,34,34,0,Rental,Private,,
Whittier Place,Dorchester,2124,44,44,0,0,0,0,44,44,0,Rental,Private,,
Whittier Street (2-11),Roxbury,2120,292,292,0,55,55,0,237,237,0,Rental,Public/Private,,
Wilder Gardens,Roxbury,2121,61,61,0,51,51,0,10,10,0,Rental,Private,,Y
Wilkes Passage Loft Condominium,South End,2118,155,0,155,135,0,135,20,0,20,Ownership,Private,,
Williams (VUP),Roxbury,2119,2,1,1,1,0,1,1,1,0,Ownership/Rental,Private,,
Willowwood|Hildreth NHI,Mattapan,2124,8,4,4,0,0,0,8,4,4,Ownership/Rental,Private,,
Wilshire Apartments,Roxbury,2121,29,29,0,0,0,0,29,29,0,Rental,Private,,Y
Winslow Court (including c.705 units),Roxbury,2119,24,5,19,0,0,0,24,5,19,Ownership/Rental,Private,,
Winston/Harwood,Mattapan,2124,10,0,10,0,0,0,10,0,10,Ownership,Public,,
Wood (VUP),Dorchester,2124,1,1,0,0,0,0,1,1,0,Rental,Private,,
Woodbourne Elderly Apts,Roslindale,2130,76,76,0,1,1,0,75,75,0,Rental - Senior,Private,Y,Y
Woodbury Cunard Building,East Boston,2128,17,17,0,0,0,0,17,17,0,Rental - Senior,Private,Y,
Woodledge/Granfield (Roslindale),Roslindale,2131,6,6,0,0,0,0,6,6,0,Rental,Private,,
Woodward Park - North - Home Again,Roxbury,2125,10,0,10,0,0,0,10,0,10,Ownership,Private,,
Woodward Park II - HOME AGAIN,Roxbury,2125,11,0,11,0,0,0,11,0,11,Ownership,Private,,
Worcester House,Back Bay/Beacon Hill,2116,16,16,0,0,0,0,16,16,0,Rental - SRO,Private,,
Worcester Square,South End,2118,31,31,0,0,0,0,31,31,0,Rental,Private,,
Wrentham St School,Jamaica Plain,2120,8,8,0,0,0,0,8,8,0,Rental,Private,,
YouthBuild Ruskindale Rd,Hyde Park,2136,1,0,1,0,0,0,1,0,1,Ownership,Private,,
YWCA Berkeley,South End,2116,208,208,0,168,168,0,40,40,0,Rental,Private,,
YWCA Boston Units,Back Bay/Beacon Hill,2116,115,115,0,36,36,0,79,79,0,Rental - Senior,Private,Y,
Zebra Condominium,South End,2118,10,7,3,7,7,0,3,0,3,Ownership/Rental,Private,,
